ObjectID,GlobalID,Species,Comments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,HerbSiteName
1694,9e7d1010-9e67-4b0f-80cb-119abb0bd67b,Erechtites hieracifolia,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1695,3f26204a-c1ae-44e2-be60-c7acce2e94f5,Eupatorium perfoliatum,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1696,626b0cad-ecfc-4d9e-be51-b3952d28cfc4,Utricularia vulgaris,,3,4,4,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1697,bc73eff8-6f0d-4015-aa7d-de58dc04ec94,Asclepias incarnata,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1698,e38aa22a-27a2-454c-a4c0-49ac0f7aed5c,Leersia oryzoides,,3,5,5,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1699,31d5be49-e72a-4b68-b03d-694fe01e0062,Juncus debilis,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1700,e7892326-e967-4fcb-a34b-ff3dc038df88,Carex cristatella,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1702,45d403b7-a234-4833-a2a1-a682395a3145,Carex hystericina,,3,7,7,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1703,e5baf51c-b88e-41e3-8c2d-98a257bb0ce6,Moss sp. 1,,3,4,4,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1704,681113eb-260c-478b-8de3-54e8d5f6f476,Schoenoplectus tabernaemontani,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1705,737ca6dd-1db9-4dc6-a866-2a53ad102ad9,Eleocharis obtusa,,3,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1706,66c4c691-ccb4-461f-a107-869833e893bd,Calamagrostis canadensis,,4,7,7,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1707,dba6c95f-6b45-4a09-abac-44a8661fb5f9,Typha x glauca,,4,3,3,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1708,3412fd93-9848-45cd-b322-c3e3eaf4bafe,Juncus effusus,,4,4,4,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1709,625bebb7-2700-4421-809a-262484825a09,Carex festucacea,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1710,cf397b63-8d75-47dc-899e-c8d2828d0dfb,Carex comosa,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1711,e87e8363-29a3-46cb-8584-3ff4727edef1,Carex vulpinoidea,,4,3,3,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1712,3abc2686-6bc0-457f-a0e3-be2e4ce04a6d,Eupatorium perfoliatum,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1713,91ddff95-32c3-4712-86f4-27779eeebaba,Asclepias incarnata,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1714,91567c2b-a2b7-4296-882b-dc753ac55ee5,Mimulus ringens,,4,5,5,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1715,1fafb839-a996-481c-9290-0d063c99b2db,Leersia oryzoides,,4,5,5,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1716,42fb0061-117b-4bcc-bb36-925fd984b101,Scirpus atrovirens,,4,6,6,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1717,a0dfe507-26ea-44a6-afe3-618ec93325bf,Lycopus uniflorus,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1718,14e30436-a08e-4f68-b085-f58f92b41e56,Equisetum arvense,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1719,910e1b7d-08a5-4817-b2ea-ffb8b4e9c2bf,Eleocharis erythropoda,,8,,8,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1720,2500374b-0ce0-4355-aa50-741679a780e3,Scirpus cyperinus,,4,3,3,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1721,862234cc-fe66-4ee1-a938-e122a206e936,Juncus torreyi,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1722,c1eeb882-433e-4cd1-ba00-0ab1c7f2958a,Utricularia vulgaris,,4,5,5,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1723,8a9a1cdc-fd55-4544-874c-e7e2cffb210c,Carex hystericina,,4,8,8,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1724,11ef0864-b2e4-4e47-a51c-2f4b03018e4a,Carex lurida,,4,4,4,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1725,481d3362-a75d-432a-a229-b84527fff402,Carex normalis,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1726,a02dc18a-5006-4333-8a02-65e96415c906,Schoenoplectus tabernaemontani,,4,2,2,05af7265-f0b4-4029-a938-e8d90ad2f1f8,8/21/2023 18:36,SBingham@nps.gov_nps,8/21/2023 18:36,SBingham@nps.gov_nps,1627KR2
1727,47050b49-0a0f-4ac6-a458-45440c31df65,Pontederia cordata,,1,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1728,37ee4308-2921-411c-82f0-3db5befba665,Typha angustifolia,,1,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1729,5e054bd0-f595-442c-a709-9d2ad8b7e6a9,Utricularia vulgaris,,1,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1730,f64a1bbd-21ee-46d0-9688-d39345742116,Schoenoplectus tabernaemontani,,1,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1627KR2
1731,6f4beefd-b776-4347-917a-1ec8a6ef57b6,Juncus debilis,,1,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1732,1354db82-2a6c-4bbe-ad25-fa8d27ce1708,Leersia oryzoides,,1,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1734,a0316364-f30a-4813-855e-594c99810f78,Carex hystericina,,1,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1735,25fb7edf-74c3-476f-8299-fcdaeefb1329,Aster dumosus,Aster dumosus,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1736,b097f992-fb5d-45ce-9011-201fd29ef478,Bidens connata,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1737,ad59e7b1-cde8-4022-aee0-810f0dc9b00b,Galium tinctorium,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1738,7b7fb19a-f7c3-469c-8459-518f0825dd9e,Erechtites hieracifolia,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1739,372168c3-ff4a-44cd-a182-c3878b206ebf,Solidago altissima,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1740,b57f1986-8982-4257-b33c-9bafcf4b2b5d,Populus deltoides,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1741,e46701bc-8119-468a-b034-33aa5f6a42ba,Asclepias incarnata,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1742,5d6eaf78-ba15-46c0-9aa3-268a243f0e12,Eupatorium perfoliatum,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1743,78849ec3-96c4-4e3f-adfb-2ffa1bd9f01c,Carex comosa,,1,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1744,9441b280-8cb6-4966-a766-44e04a910114,Epilobium coloratum,,1,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1745,6e3a7235-00d6-4ed7-bc92-39bba8d59d04,Mimulus ringens,,1,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1746,ac1aebed-72ad-46b0-bb85-cc0684c7b65f,Eleocharis erythropoda,,1,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1747,f56d0cc1-c8b6-460b-9e88-c0eed97d405b,Potamogeton nodosus,,1,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1748,69466719-d9d1-4138-a35a-165240474f60,Typha x glauca,,1,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1749,1c679aa2-712e-4758-a3a2-b2c093e656dc,Scirpus atrovirens,,1,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1750,6046641a-d4d4-40a3-a867-31e766af046d,Eleocharis erythropoda,,2,8,8,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1751,2117f24d-39af-4666-921f-23d3cc8b73f2,Typha x glauca,,2,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1752,8896a041-cae4-4c29-889f-7be93bda61ec,Typha angustifolia,,2,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1753,a23d0585-76e8-43cc-9dbd-99e406ef08fd,Mimulus ringens,,2,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1754,47cf8e03-3f14-44ff-a58f-a6ba6fd29497,Pontederia cordata,,2,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1755,d843304f-1f29-47b2-af3c-796a783f2bbe,Galium tinctorium,,2,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1756,b6bcdead-041d-4138-9266-6f40c5f777a0,Calamagrostis canadensis,,2,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1757,373abd81-a539-4cc5-9ce3-d991b5809c07,Spartina pectinata,,2,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1758,cb18d148-f34e-4f8e-8079-73f042325bbd,Carex comosa,,2,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1759,8dd1f7c6-5416-40a6-b8d2-a976868cf055,Scirpus atrovirens,,2,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1760,a2e7e0f9-592b-41dd-a783-0af5a2223e5c,Leersia oryzoides,,2,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1761,786fe509-52fe-4146-be85-48758e50366e,Carex lurida,,2,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1762,1d570360-366d-44b5-a311-86f46881b54d,Juncus debilis,,2,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1763,7faba8f9-6f0b-47f7-9fc3-03c190af0ecf,Juncus effusus,,2,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1764,9a5259ef-d24a-4132-a2aa-b76da909f40c,Eupatorium perfoliatum,,2,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1765,e0a123ff-6de4-4752-945e-f38180b8696f,Carex hystericina,,2,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1766,1f897cf0-0622-4ab5-b050-a0c1d188dbce,Schoenoplectus tabernaemontani,,2,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1767,40b18184-57fa-474a-9e9c-8e845c2518c8,Bidens connata,,2,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1768,d3ca9b70-6ef5-40de-92c4-5193ca71c565,Cephalanthus occidentalis,,1,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1769,2aa0fd3d-7e00-4c02-a3cc-c568305e8399,Symphyotrichum puniceum,,2,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1770,70dc837b-7950-49e7-af45-cc9f9ce542fd,Utricularia vulgaris,,2,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1771,0feb4765-6791-498f-8295-d38ec45dcc3d,Ludwigia palustris,,2,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1772,52867dde-2104-4e9a-b01a-9965b6452ce3,Potamogeton nodosus,Potamogeton ? Vouchered,2,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1773,f502735c-a9e9-4c19-aee3-ceb615fc9313,Ludwigia palustris,,1,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1775,21445155-b3a0-4c25-8324-22349c542365,Typha angustifolia,,4,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1776,bfd91c23-cab4-4b45-b3c5-ba25f2de80f1,Eleocharis erythropoda,,4,7,7,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1777,9f48c0d1-8f94-4e70-b39d-53c1f5126b8f,Pontederia cordata,,4,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1778,9dcd1e9a-3612-4c21-b75d-259a32303f53,Juncus debilis,,4,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1779,4fa890b9-abe1-4cff-aad7-70bd83329b80,Carex comosa,,4,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1780,f8aff0d8-d0b6-4b09-9f27-2031fa7d48ce,Carex hystericina,,4,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1781,63981e90-5e58-4533-948a-98557f56049e,Symphyotrichum puniceum,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1782,8d9e35c3-c50c-46a1-9436-c975be90a89e,Galium tinctorium,,4,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1783,2c9af588-acd5-480a-b5bc-036deefe5bf0,Mimulus ringens,,4,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1784,81514251-72aa-4dc1-9f07-3d35b0560d99,Asclepias incarnata,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1785,3553882a-da7e-4ada-b956-831863466f08,Populus deltoides,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1786,28265e54-aa13-4ee7-8ec0-add27ebbe7ed,Schoenoplectus tabernaemontani,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1627KR1
1787,a8f8e47a-ec79-4fb9-9bb8-cb75af2ec6c6,Scirpus atrovirens,,4,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1788,9fd84df8-ac50-4b0e-9491-1410b7b4d33a,Utricularia vulgaris,,4,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1789,e77573ec-98b4-44a9-9df5-b9c7682f71a0,Potamogeton nodosus,,4,5,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1791,357d1e74-9f84-48c4-9ef4-93e6c079dfa4,Ludwigia palustris,,4,4,4,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1792,5ba951d6-f21a-4a5d-b529-d0fe45905096,Epilobium parviflorum,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1793,03c74fd5-7100-4acc-925a-91c48665d948,Penthorum sedoides,,4,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1794,28adbc85-190c-4704-88ea-f379d1c46bd4,Leersia oryzoides,,4,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1795,37b1e2c3-fb50-46ce-98ff-7a9f74eceedb,Eleocharis erythropoda,,3,8,8,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1796,8580572c-5452-42b4-a625-dff7057b46d1,Typha angustifolia,,3,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1797,5d90a64c-b550-4217-874f-5f925329ca9e,Juncus debilis,,3,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1798,a9ebd9c9-77e7-4ca1-a9de-fa8154f78ab4,Schoenoplectus tabernaemontani,,3,3,3,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1799,eac7bacb-7410-4a7d-ae07-8e760487822d,Pontederia cordata,,3,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1800,a87a32bb-31ee-4608-be1a-a69495a0b718,Galium tinctorium,,3,5,5,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1801,18b36dc3-6b6b-40dd-aaac-107ab74a1c8d,Bidens connata,,3,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1802,0f5f5162-6227-4037-99d2-332e2f1f3140,Leersia oryzoides,,3,6,6,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
1803,070599fe-be02-4b62-bbbf-95bc2d982c74,Cephalanthus occidentalis,,3,2,2,3b28e4df-49d5-44f1-8949-f4aa9044e45e,8/22/2023 16:32,SBingham@nps.gov_nps,8/22/2023 16:32,SBingham@nps.gov_nps,1622KR1
