ObjectID,GlobalID,Species,Comments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Herb Site Name
3346,f86cb85b-b581-46c3-b954-59f92abab96d,Panicum virgatum,,4,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3153,a104a964-79af-40de-a999-989981e814a0,Parthenocissus quinquefolia,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3042,46191522-66eb-4622-a000-36ccd9f098bc,Phalaris arundinacea,,1,9,9,51f2f527-323d-4ca6-83ab-9c4c599892e0,9/11/2023 18:40,SBingham@nps.gov_nps,9/11/2023 18:40,SBingham@nps.gov_nps,540SF1
3329,3d73c41d-329f-43c6-abd3-e797a270429a,Phalaris arundinacea,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3090,47dd96c0-e1d5-4668-b7d2-867299425451,Phragmites australis ssp. Australis,,1,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3168,fa5ac4b1-2d97-4686-9ad7-4fa6bcf4ea26,Phragmites australis ssp. Australis,,2,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3246,76d24632-2432-4a8e-893b-381ca8936a2a,Phragmites australis ssp. Australis,,3,7,7,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3149,3d56c780-b7f0-49de-b26a-ef1673341c7d,Pilea pumila,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3315,ec088fbc-33af-468a-8043-e8c67c4f2267,Pilea pumila,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3111,2cdac244-f682-4719-9ef9-f3d7b219e1f0,Plantago major,,1,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3319,470be53d-598a-4368-b014-8d187dd857f8,Plantago major,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3092,c2aad99b-8486-4f06-931a-493ab6120f94,Platanus occidentalis,,1,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3173,df13fad2-8b31-4ed7-8b65-2836cd240432,Platanus occidentalis,,2,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3262,992818a5-4175-44a5-b358-bd4f3f4b769d,Platanus occidentalis,,3,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3289,4d5fc27a-9b70-4a53-9e5a-61583d0042aa,Platanus occidentalis,,4,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3150,2075de23-c2ed-4e52-b6d5-00c3316f7f41,Poa compressa,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3107,1bb2342b-deeb-4c05-8a52-60b9bf11c047,Poa pratensis,Ligule,1,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3361,a1f1136b-b44c-4e1e-93a0-9e68cf69f140,Poa pratensis,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3117,fdae565b-74a2-467c-a8cc-0ad37f40453c,Populus deltoides,,1,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3224,857b1ee6-bd5e-4fe1-8337-995d5a398b44,Populus deltoides,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3261,3f92fe44-796d-4e47-b503-fa72015313d7,Populus deltoides,,3,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3309,5586ceee-28bc-4195-9893-6d6308087605,Populus deltoides,,4,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3236,d271d01f-4925-41da-84c9-417f587d1940,Prunella vulgaris,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3353,240ddfb0-aa2c-4897-a763-c3e5bd951475,Prunella vulgaris,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3356,ac6a49f6-17aa-43e6-9c26-85f258b66001,Pycnanthemum muticum,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3135,91ed6595-e88f-4c60-9d20-7d2753a56992,Pycnanthemum tenuifolium,,1,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3207,458ce035-77f7-4181-854a-d88106c81458,Pycnanthemum tenuifolium,,2,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3254,4e021286-2fe3-4be9-9c05-593cb374dbaf,Pycnanthemum tenuifolium,,3,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3226,a86bb452-1fe4-4551-8b82-7fe6b1c022ee,Quercus alba,,2,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3227,f2ee7a95-e512-4ec5-b444-28799681ff2c,Rhamnus cathartica,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3160,e3e521fa-de89-4ce9-a3d8-5cfc2948073c,Rhamnus frangula,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3172,9f414d2d-b743-45c4-bcfe-17968e521e81,Rhamnus frangula,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3352,2f9376cb-726e-4cf7-9240-0365bca44124,Rhamnus frangula,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3115,eb4eb96c-09c9-49be-8e67-0ac3bf496fb6,Rosa multiflora,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3212,41d6c1e1-1e72-4f2d-88b5-1038cf320fc5,Rosa multiflora,,2,5,5,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3249,db96bd2c-074c-4502-9536-ff102355be2d,Rosa multiflora,,3,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3336,ccee69a0-f7b8-4aaf-9738-4cff46310e2f,Rosa multiflora,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3177,e08409ce-6743-4423-886d-28e84ba3d98b,Rubus occidentalis,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3158,d8f10bb1-0190-413d-88cf-5a7ca186028f,Rubus pensilvanicus,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3283,763c65a4-ceaa-45ba-8293-1358804adaa2,Rubus pensilvanicus,,3,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3332,5ea867ea-aee6-4642-abd5-a2d658ab7efa,Rubus pensilvanicus,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3213,55c11572-9f23-451f-8f07-544a9eed9618,Rudbeckia hirta,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3341,8c7a7ea1-ce80-46e9-999a-a7576bd9d1bc,Rudbeckia hirta,,3,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3223,c0ee3707-130f-40bf-a283-c6b56f2ff382,Rumex obtusifolius,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3266,65f705a5-1f6b-4e27-9da4-bd7fb1887383,Salix fragilis,,3,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3350,17ce27c0-2593-4de2-a64f-2d2a6b17050d,Salix fragilis,,4,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3120,7da20426-6c87-4138-a21b-6b3d4c87bd65,Salix nigra,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3181,4ff09f4e-8eff-4bf6-9576-2a1c360d480c,Salix nigra,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3201,cf8a2f69-ddc4-4ac5-a3c3-9d898cece179,Salix nigra,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3263,0ff91f3a-3a8d-477d-a4cd-47edd09ce2bb,Salix nigra,,3,5,5,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3299,37fff6bf-a1af-4816-ab67-206605e377d4,Salix nigra,,4,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3113,16dc333c-f29d-4689-ac18-f90b559b1449,Schedonorus arundinaceus,Festuca arundinacea ,1,5,5,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3102,ff245aa4-2561-4df3-abd1-9e8e038375c2,Scirpus atrovirens,,1,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3193,c3262d4c-17b2-4062-ba9c-1e7ec5a4c890,Scirpus atrovirens,,2,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3259,1729e9e3-38e8-4193-8dba-d527d1828a01,Scirpus atrovirens,,3,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3298,da2d4d24-0e19-499a-bba3-184fcced5bcd,Scirpus atrovirens,,4,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3155,f4855829-94a9-4e56-9cb7-974ba85382e6,Scirpus cyperinus,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3318,9673d120-cf2c-48c9-a299-34224380aecf,Scirpus cyperinus,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3287,79ad6be2-f36b-4531-8618-fcb55a4326d4,Setaria parviflora,Foxtail voucher,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3335,50242a51-d9bf-446b-9cab-3fa2e7b39b2b,Setaria parviflora,Foxtail,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3134,f6cde1b4-20ef-4c58-a239-d860e556c132,Sisyrinchium angustifolium,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3116,264f8e4f-2dce-4abe-ac3b-1b5f2355290d,Solidago altissima,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3232,6d0efa20-a43b-4bac-8b30-bc98895d2ff3,Solidago altissima,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3250,3197fdaa-c618-4b74-b063-d80ec5a9aeca,Solidago altissima,,3,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3331,261d8dfa-882d-495a-8b7a-cd8f7de84dc7,Solidago altissima,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3131,3b1730d9-6f42-4922-ad84-e6a59001e259,Solidago gigantea,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3195,71a49923-35fd-4765-873c-17f716ae09cb,Solidago gigantea,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3330,e5d73886-fc08-43da-a3c3-8f783fb9a2e7,Solidago gigantea,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3093,26ec86d6-c4dd-454c-8dbb-f195ddf59056,Sorghastrum nutans,,1,5,5,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3167,9638f8ee-5277-41b5-bb3e-1969b74e688c,Sorghastrum nutans,,2,5,5,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3253,9dcbdaf5-5d4f-43bc-a761-12318b1821fc,Sorghastrum nutans,,3,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3288,8c5968b6-f5a7-499b-a3b4-2d886dd3ff08,Sorghastrum nutans,,4,6,6,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3137,d134aeaf-9755-4054-a38e-dd668702187a,Stachys sp.,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3104,30ba2396-6967-44e1-b944-cad796e9c709,Symphyotrichum lateriflorum,,1,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3180,3b222b32-dd1e-4aac-b06e-24ed9a4543c7,Symphyotrichum lateriflorum,,2,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3267,090a6ee2-dfec-48a5-98b4-25946a1a2c19,Symphyotrichum lateriflorum,,3,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3310,d873eba7-3e8f-49dc-9ea4-9560af9371de,Symphyotrichum lateriflorum,,4,4,4,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3099,7261b099-410b-4d69-bd30-fe94318c4ad4,Symphyotrichum novae-angliae,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3188,17b63fe1-9acb-45c2-838c-1e1e86231a70,Symphyotrichum novae-angliae,,2,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3277,9bd1fa56-8cdb-4585-a96a-bc8e8ec75bb1,Symphyotrichum novae-angliae,,3,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3325,14c03b29-d1a5-48f4-bfeb-21454dc47c07,Symphyotrichum novae-angliae,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3121,7a29e198-e65b-461b-b394-4976f4405ba1,Symphyotrichum prenanthoides,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3358,c31ef03a-a2b9-4ef2-907e-987ae652d234,Symphyotrichum prenanthoides,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3128,2296a4df-73be-485d-85dd-cbef76849109,Taraxacum officinale,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3178,6f36b69f-3508-45d2-acb1-081d307c453b,Taraxacum officinale,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3357,3055433c-7749-4b2d-8e48-c24af53520ab,Taraxacum officinale,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3228,4a5d32ad-ed83-420f-b055-6d5c61dd14d6,Torilis arvensis,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3221,32878dcd-ba74-4766-9567-378db55d8cad,Toxicodendron radicans,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3300,35f79140-e358-46dc-b802-a81de9f693d1,Trifolium pratense,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3164,58c8e661-32d0-471c-81d5-4653667765a2,Tussilago farfara,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3242,db3b8c66-a998-4c4a-944d-c125faddf4f0,Tussilago farfara,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3320,ae6a3851-3640-4d75-a64e-d5eff4029793,Tussilago farfara,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3112,8b024d4f-3210-4302-82b4-84a13c1b8087,Typha x glauca,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3127,a84482ac-89ef-4977-b65c-c7e12802e40f,Ulmus americana,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3189,ff8f8c68-e2f1-4ff7-9b92-4b82a4483487,Ulmus americana,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3130,a4bb00fd-9f43-45bc-a658-8eab57e4d805,Verbena hastata,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3198,11bc1b4d-ed8d-497b-8d7d-5bae372c9edd,Verbena hastata,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3359,8f835d91-d80b-4af0-823b-7017b7c499c5,Verbena hastata,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3142,7573ed2b-f6a8-4df1-88d5-1532bd9cdc4c,Verbena urticifolia,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3218,9e5b9d2e-c13e-4a6c-8613-b2bb98241614,Verbena urticifolia,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3252,19a1f3f8-20b4-4062-8685-051f79ff5a8c,Verbena urticifolia,,3,3,3,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3334,aaf4655c-b154-447b-95df-f449305ece6f,Verbena urticifolia,,4,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3161,353f3460-fddc-4c7d-9c61-47d237f67893,Verbesina alternifolia,,1,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3233,486f381a-7619-45be-b9ab-16c7fa5b4cea,Verbesina alternifolia,,2,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
3284,9635af30-f6c0-42b9-a97d-141eee2eb757,Verbesina alternifolia,,3,2,2,0a9c0048-ad50-40e8-b04f-4e3a3f394b6f,9/12/2023 18:52,SBingham@nps.gov_nps,9/12/2023 18:52,SBingham@nps.gov_nps,540SF1
