EventID,LocationID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Aug23,CUVAWetlnd154,Carex sp. 3,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Symphyotrichum lateriflorum,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Rosa multiflora,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Equisetum hyemale,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Acer saccharum,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Toxicodendron radicans,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Galium aparine,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Parthenocissus quinquefolia,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Clematis virginiana,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Collinsonia canadensis,,4,2,Collinsonia canadensis
CUVAWetlnd2023Aug23,CUVAWetlnd154,Agrimonia striata,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Carpinus caroliniana,,4,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Galium concinnum,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Lindera benzoin,,4,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Euonymus fortunei,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Carex stipata,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Boehmeria cylindrica,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Ligustrum vulgare,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Cinna arundinacea,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Poa sp.,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Chelone glabra,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Aesculus glabra,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Solidago patula,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Hamamelis virginiana,,4,6,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Thelypteris novaboracensis,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Viburnum acerifolium,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Solidago flexicaulis,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Tiarella cordifolia,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Desmodium cuspidatum,,4,2,Desmodium cuspidatum
CUVAWetlnd2023Aug23,CUVAWetlnd154,Arisaema triphyllum subsp. triphyllum,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Mitella diphylla,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Quercus rubra,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Moss sp. 1,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,Bromus ciliatus,,4,2,Monocot 1 Vouchered
CUVAWetlnd2023Aug24,CUVAWetlnd131,Angelica atropurpurea,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Typha x glauca,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix exigua,,1,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apocynum cannabinum,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lonicera tatarica,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum opulus var. opulus,,1,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rhamnus frangula,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rosa multiflora,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Verbena stricta,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum dentatum,,1,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apios americana,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Malus baccata,,1,3,Malus baccata
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ligustrum vulgare,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lindera benzoin,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sagittaria latifolia,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Dipsacus fullonum,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cornus amomum,,1,4,Obliqua
CUVAWetlnd2023Aug24,CUVAWetlnd131,Agrimonia parviflora,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex stricta,,1,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Calamagrostis canadensis,,1,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago patula,,1,8,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Eupatorium perfoliatum,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Leersia oryzoides,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Impatiens capensis,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sparganium sp.,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lythrum salicaria,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Onoclea sensibilis,,1,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex emoryi,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ulmus americana,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Poa sp.,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago rugosa,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago altissima,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lysimachia nummularia,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix discolor,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Mimulus ringens,,1,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ribes americanum,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Parthenocissus quinquefolia,,1,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Scirpus cyperinus,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Epilobium coloratum,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Pilea pumila,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Scirpus atrovirens,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cirsium arvense,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Thelypteris palustris,,1,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Hypericum punctatum,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Boehmeria cylindrica,,1,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Galium tinctorium,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix exigua,,2,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Eupatorium perfoliatum,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Typha x glauca,,2,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix discolor,,2,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sagittaria latifolia,,2,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Typha angustifolia,,2,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apios americana,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex stricta,,2,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sparganium eurycarpum,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Poa sp.,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Toxicodendron radicans,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apocynum cannabinum,,2,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Asclepias incarnata,,2,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cornus amomum,,2,5,Obliqua
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rosa multiflora,,2,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Scirpus cyperinus,,2,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Onoclea sensibilis,,2,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Thelypteris palustris,,2,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Parthenocissus quinquefolia,,2,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Agrimonia parviflora,,2,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Epilobium coloratum,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Dipsacus fullonum,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Verbena hastata,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solanum dulcamara,,2,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cicuta bulbifera,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago patula,,2,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Calamagrostis canadensis,,2,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Pilea pumila,,2,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum dentatum,,2,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix carolinense,,2,2,Salix carolinense
CUVAWetlnd2023Aug24,CUVAWetlnd131,Mimulus ringens,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Impatiens capensis,,2,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lythrum salicaria,,2,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix discolor,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Vitis riparia,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rhamnus frangula,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Asclepias incarnata,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Verbena hastata,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Eupatorium perfoliatum,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Thelypteris palustris,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rosa multiflora,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex hystericina,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Galium tinctorium,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Typha x glauca,,3,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix exigua,,3,8,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cornus amomum,,3,5,Obliqua
CUVAWetlnd2023Aug24,CUVAWetlnd131,Parthenocissus quinquefolia,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ribes americanum,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Onoclea sensibilis,,3,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Pilea pumila,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sagittaria latifolia,,3,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sparganium americanum,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Leersia oryzoides,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Schoenoplectus tabernaemontani,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex stricta,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Boehmeria cylindrica,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum dentatum,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apocynum cannabinum,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Iris pseudacorus,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Toxicodendron radicans,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cirsium arvense,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apios americana,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lonicera tatarica,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ligustrum vulgare,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Malus sieboldi,,3,2,Malus sieboldi
CUVAWetlnd2023Aug24,CUVAWetlnd131,Calamagrostis canadensis,,3,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago patula,,3,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Agrimonia parviflora,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cirsium vulgare,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex trichocarpa,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Amphicarpaea bracteata,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Symplocarpus foetidus,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Impatiens capensis,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Juncus effusus,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Mimulus ringens,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lythrum salicaria,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Aster puniceus,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Eupatorium maculatum,,3,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum dentatum,,4,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Ligustrum vulgare,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Viburnum opulus var. opulus,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cirsium arvense,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix nigra,,4,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Salix exigua,,4,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Typha latifolia,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rosa multiflora,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex hystericina,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Epilobium coloratum,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Toxicodendron radicans,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Malus sieboldii,,4,2,Malus sieboldii
CUVAWetlnd2023Aug24,CUVAWetlnd131,Boehmeria cylindrica,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Leersia oryzoides,,4,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex trichocarpa,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sagittaria latifolia,,4,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex cristatella,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Sparganium eurycarpum,,4,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Cornus amomum,,4,7,Obliqua
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lindera benzoin,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex lurida,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Angelica atropurpurea,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Iris pseudacorus,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Carex stricta,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Juncus effusus,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Symphyotrichum puniceum,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Apios americana,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Agrimonia parviflora,,4,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Verbena hastata,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Platanus occidentalis,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Onoclea sensibilis,,4,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago patula,,4,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Mimulus ringens,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Solidago rugosa,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lysimachia nummularia,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Calamagrostis canadensis,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Lythrum salicaria,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Eupatorium perfoliatum,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Parthenocissus quinquefolia,,4,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Scirpus cyperinus,,4,2,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Impatiens capensis,,4,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,Rhamnus frangula,,4,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Impatiens capensis,,2,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia oryzoides,,2,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solidago patula,,2,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ligustrum vulgare,,2,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Pilea pumila,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Typha latifolia,,2,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum arifolium,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Acorus calamus,,2,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum sagittatum,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Glyceria striata,,2,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Torilis arvensis,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum virginianum,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carex stipata,,2,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Parthenocissus quinquefolia,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Toxicodendron radicans,,2,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carya cordiformis,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lonicera maackii,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Geum canadense,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Quercus macrocarpa,,2,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Cornus racemosa,,2,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Malus pumila,,2,5,Malus pumila
CUVAWetlnd2023Aug25,CUVAWetlnd135,Crataegus coccinea,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia virginica,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Fraxinus pennsylvanica,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Crataegus crus-galli,,2,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Symplocarpus foetidus,,2,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Vitis riparia,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Onoclea sensibilis,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Viburnum dentatum,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solidago rugosa,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Hackelia virginiana,,2,2,Arctium?  Tomentose.
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ulmus americana,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Alliaria petiolata,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ranunculus sp.,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Scutellaria lateriflora,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia oryzoides,,3,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Acorus calamus,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Typha x glauca,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Malus pumila,,3,5,Malus pumila
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum arifolium,,3,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ligustrum vulgare,,3,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Malus sieboldi,,3,5,Malus sieboldi
CUVAWetlnd2023Aug25,CUVAWetlnd135,Symplocarpus foetidus,,3,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Impatiens capensis,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solidago patula,,3,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solidago rugosa,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Glyceria striata,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Glechoma hederacea,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Quercus imbricaria,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Geum canadense,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Parthenocissus quinquefolia,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Onoclea sensibilis,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Pilea pumila,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Fragaria virginiana,,2,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carex amphibola,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Rosa multiflora,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Alliaria petiolata,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Circaea lutetiana,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Quercus macrocarpa,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Fraxinus pennsylvanica,,3,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Cornus racemosa,,3,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carya cordiformis,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lonicera morrowii,,3,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Viburnum dentatum,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Viburnum opulus var. opulus,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum virginianum,,3,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lonicera japonica,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Vitis riparia,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Rhamnus frangula,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Celastrus orbiculatus,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Hackelia virginiana,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Boehmeria cylindrica,,3,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Crataegus crus-galli,,3,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Boehmeria cylindrica,,6,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Acorus calamus,,6,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum sagittatum,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Symplocarpus foetidus,,6,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Typha x glauca,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Pilea pumila,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Impatiens capensis,,6,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia oryzoides,,6,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solanum dulcamara,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Chelone glabra,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Glyceria striata,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Moss sp. 1,,6,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Geum canadense,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Glechoma hederacea,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ranunculus pensylvanicus,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Symphyotrichum lateriflorum,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Poa sp.,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Malus sieboldi,,6,3,Malus sieboldi
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ostrya virginiana,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Verbesina alternifolia,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carex granularis,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ligustrum vulgare,,6,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Hydrophyllum virginianum,,6,2,Hydrophyllum virginianum
CUVAWetlnd2023Aug25,CUVAWetlnd135,Onoclea sensibilis,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Toxicodendron radicans,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Circaea lutetiana,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Viburnum dentatum,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carex amphibola,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polygonum virginianum,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Oxalis stricta,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carya cordiformis,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lonicera maackii,,6,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Solidago rugosa,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Crataegus punctata,,6,6,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lonicera morrowii,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Cornus racemosa,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Rosa multiflora,,6,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Galium triflorum,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Rubus occidentalis,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Polystichum acrostichoides,,6,3,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Ribes sp.,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Fraxinus pennsylvanica,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia virginica,,6,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Parthenocissus quinquefolia,,6,4,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Leersia oryzoides,,7,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Rosa multiflora,,7,7,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Dioscorea villosa,,7,5,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Carya cordiformis,,7,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Lindera benzoin,,7,2,
CUVAWetlnd2023Aug25,CUVAWetlnd135,Symplocarpus foetidus,,7,6,
