ObjectID,GlobalID,Species,SpeciesComments,Module,CoverClass_LT_6m,CoverClassAll,ParentGlobalID,CreationDate,Creator,EditDate,Editor,HerbSiteName,
560,ad752240-5f10-4c8f-86e6-e69c8c211e32,Eupatorium perfoliatum,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
561,ed376050-d790-4c06-907b-f22bf9cc6a6e,Festuca arundinacea,Arundicacea,2,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
562,4565319a-2f6e-45d1-a846-510f05f92cf1,Agrimonia parviflora,,2,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
563,734cdbcd-b4b6-4475-89d2-194b46bd5bdd,Blephilia hirsuta,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
564,63b8b3b9-77f8-48c1-ad31-b1fc863fc45f,Solidago patula,,2,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
565,2bc262e1-a8c6-43ce-bf4b-ac8e4dfb6b36,Typha x glauca,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
566,d29dc3ad-f44d-4c1d-ad6c-a41be652e4bf,Eupatorium rugosum,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
567,14bccde2-54d0-4bcc-a4f4-2f3a5837c013,Juncus tenuis,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
568,faba1b37-48fd-4601-8c30-6729ea74b00b,Epilobium parviflorum,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
569,fd25bcb8-43cc-4c32-b4a2-b0ba0eb40267,Carex cristatella,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
570,9de287b8-73ba-4a51-82e0-558d3fbe6515,Galium triflorum,,2,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
571,bddf2e70-813f-4f53-9419-ecf17b1a94c7,Lysimachia ciliata,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
572,d5e0f1ea-1d0a-4863-8d42-894ab79fe831,Geum canadense,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
573,0215e82b-09bd-4cef-9d8d-3df096bb3d5a,Symphyotrichum lateriflorum,,2,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
574,c4f2cb19-b577-4e45-8ab7-6bbf0435a98f,Solidago rugosa,,2,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
575,38c94a65-98f1-4fc5-b74f-5d53ea1f0095,Solidago gigantea,,7,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
576,950ea2d1-ca7c-4be0-a213-eeb0401ab31d,Barbarea vulgaris,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
577,81f414c6-291f-4382-9fde-1b1c9806d181,Symphyotrichum prenanthoides,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
578,897fc3b9-5dda-4fd2-a4a1-afe72cb6308d,Boehmeria cylindrica,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
579,61ea7cf0-55b0-41c9-93ca-62350e978221,Parthenocissus quinquefolia,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
580,da2685e1-5451-4803-8b5b-43edacf9560e,Rumex crispus,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
581,49cf060b-6516-47e4-9df0-f5d42d5bc7f7,Ulmus americana,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
582,fc86f1ab-d32f-4ef0-9a2a-ef69736ac3be,Cirsium arvense,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
583,c2e3812f-ce6d-4ea6-a9a0-4f3722d7050b,Amphicarpaea bracteata,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
584,4c3686ac-8801-49da-9e17-bf1431fbd150,Glyceria striata,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
585,76946805-a2b2-44cd-999c-0ac20c28bf0f,Clematis virginica,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
586,5021e5b4-e5d5-4933-a60d-34e3c2e63537,Carex vulpinoidea,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
587,9923c78d-07a7-4ed1-be9e-df95b398dcd2,Vitis riparia,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
588,df106366-df33-4954-9349-175bed98b7a5,Fraxinus pennsylvanica,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
589,973bf75f-f4c9-4a9e-b266-67f005b3f123,Toxicodendron radicans,,2,7,7,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
590,660ce6ce-cc1e-4bc0-903a-4a33629e4c03,Erigeron annuus,Erigeron annuus,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
591,942de7cf-a1d4-49d7-b66a-78ea7cc75158,Torilis japonica,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
592,a0455973-3ba4-4cf1-ac0e-848c8eb613e9,Impatiens capensis,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
593,231922b8-d8b5-4b62-a26f-7595e1d0350c,Juglans nigra,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
595,6c5d9c0f-55cb-4588-a965-574dcb3b155a,Apocynum cannabinum,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
596,4f7545be-a5c2-47bb-8116-49e4c59204e0,Platanus occidentalis,,2,5,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
597,c18b652d-acb8-4f69-a2fd-b61b52811c64,Solidago altissima,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
598,2a69e5a4-6ed9-4165-862f-070aa093aa5a,Phragmites australis subsp. Australis,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
599,3dbae938-2e6c-4ac4-bb32-de4ce7b6e4e1,Carex sp. 1,Likely blanda,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
600,f953f522-59b5-4407-a746-c286836e4acf,Lysimachia nummularia,,2,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
601,750be72c-38fe-4b6d-adb9-a6ca3f96a683,Senecio obovatus,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
602,f09b8ef9-fca6-4d26-9943-88de592ec9ef,Elymus sp.,Hystrix likely,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
603,1e69eb94-61c0-4987-9f59-ffa919b7b9b5,Senecio aureus,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
604,3fe0668b-0f7b-4617-b6eb-bd3210f51c87,Myosotis scorpioides,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
605,2cfb3d16-d105-4003-adf6-2c86e7254f1d,Epilobium coloratum,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
606,bb18bdaa-cb0d-4781-9d8d-664be1545e7d,Leersia virginica,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
607,dfabff64-5b7c-4c2b-a33b-ba9b23d749e8,Satureja vulgaris,Satureja vulgaris,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
608,a33446fd-4da0-401a-9001-e21e74268f4a,Glechoma hederacea,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
609,7de23e03-c6f5-41de-9b5b-59a123a2926f,Agrostic gigantea,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
610,ccab7ae7-a259-4e38-b26e-39aac87c55a5,Viburnum opulus var. opulus,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
612,6b12ebd2-35cf-434a-a3ed-4a4eb58e95ed,Eleagnus umbellata,Eleagnus angustifolia,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
613,a434f480-2d3e-4543-b1a1-10ce8073459b,Malus sp.,Malus sp.,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
614,29f0e73e-4f8f-4ec9-8e66-68e5f43b3cc6,Rhamnus frangula,,2,1,1,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
615,6c0caa5d-4cb7-4e4b-9d3a-2a89d8e694ac,Desmodium paniculatum,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
616,0f96b53c-85b8-428c-9bf0-52feab20c0db,Carex sp. 1,Like aurea but not orange,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
617,f7ba691f-778c-4bef-9ba5-991ad1f261e5,Carex lurida,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
618,a0c3b2c0-0839-4c41-89f4-fc169344bbee,Rudbeckia laciniata,,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
619,9f0b1c92-5250-47dd-a071-9efe4afa03e4,Salix humilis,Salix humilis,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
620,32eab980-aca1-410b-a097-138aacfa3501,Cornus racemosa,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
621,406ded45-eb63-4327-b16a-8357c40fd973,Salix exigua,,2,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
622,a572151d-2172-4acb-a77c-2adf3d940b1a,Salix nigra,,2,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
623,5d75cfda-57ee-46d1-bf79-98b304ed95d3,Dicot sp.,Vouchered,2,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/13/2023 12:03,SBingham@nps.gov_nps,7/13/2023 12:03,SBingham@nps.gov_nps,242VK2,
624,1494bb90-08df-4236-9827-27e959a5ee57,Panicum clandestinum,,3,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
625,abdb16c9-3c1d-4e3a-96d5-f274db397c71,Rosa multiflora,,3,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
626,4f369535-e3cf-4dac-a3a4-fc7b7e516377,Platanus occidentalis,,3,5,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
627,473b5873-432c-4883-aea7-1e5ee1b1f1d3,Equisetum arvense,,3,9,9,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
628,aae08a9d-3c70-4997-a0d0-44efed6dfbc5,Symplocarpus foetidus,,3,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
629,f22699ba-d07d-4b04-a8ad-55097d97d1ea,Salix nigra,,3,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
630,0f91b709-d17e-42b3-8cce-89379beefd81,Loniciera maackii,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
631,c8ff9d41-1ec4-48d7-bbed-a0d50be01f6e,Phalaris arundinacea,,3,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
632,44a7faf4-2533-45ee-822e-77276da78a19,Solidago patula,,3,6,6,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
633,1b0c997f-633c-4c41-a437-03242153f689,Microstegium vimineum,,3,7,7,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
634,63966389-d03d-4775-b20f-0eac4eaa0e69,Agrimonia parviflora,,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
635,23c33077-6833-4139-bca6-92531309d6a7,Cirsium vulgare,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
636,cf62aa5f-c312-4305-9f86-1bcbe4b10b7e,Ulmus americana,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
637,0575cfd2-78cf-4b6a-b9bb-683157cad540,Salix discolor,Salix discolor,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
638,263d90e9-38d0-4bdf-992a-adff71e9c0d5,Lindera benzoin,,3,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
639,9723757f-1e58-4b7c-ad8d-c3b7c5d2b7b5,Dactylis glomerata,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
640,f5ba0b18-6a19-44cb-95ff-082db170db72,Erigeron annuus,Erigeron annuus,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
641,1d6fe588-8ce1-4510-b509-894994b2b444,Lonicera tatarica,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
642,1d6275d9-c6dc-4d9b-ac2b-5220e9bcfe65,Eupatorium perfoliatum,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
643,824e7d8a-b4c7-4f04-831e-0f0487c9716a,Aesculus glabra,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
644,a6f111e4-a3b4-4b28-882a-79d551c5ff5b,Polygonum persicaria,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
645,93a3b3e1-4f68-43db-9f13-f05c6d9c62a2,Onoclea sensibilis,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
646,02d24498-bcb2-47ef-80ff-c704d94736ee,Vitis riparia,,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
647,65f251d9-5011-419c-b149-c90fc7164c16,Eupatorium rugosum,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
648,40e59882-b3e4-4be8-ace7-1868e72d0ef0,Toxicodendron radicans,,3,7,7,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
649,b7e553db-6aa9-4d2d-af9e-a3f84312e69e,Scirpus polyphyllus,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
650,814cf2a7-9634-49c0-8f66-f718e559dbb6,Festuca arundinacea,Festuca arundinacea,3,5,5,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
651,9dac3a26-2eb4-4fff-ab75-c5e0206213ef,Symphyotrichum prenanthoides,,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
652,e7eec07b-fc3b-4c48-ae51-601ff2500ddd,Torilis japonica,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
653,354c0b4c-365c-4614-a739-2c8355a9fd38,Galium triflorum,,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
654,211f36f8-45cd-4e41-a8bb-6958fcf8b112,Rudbeckia laciniata,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
655,fab759b5-b67e-490f-bce5-dee4f6dc2656,Amphicarpaea bracteata,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
656,659b14d7-06a6-442c-97e9-86f6293dd50f,Geum canadense,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
657,08b45304-6df1-4f1d-a82d-4bc4dce32c9e,Epilobium parviflorum,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
658,eda82ed6-4406-4833-bc31-ff07815db47b,Parthenocissus quinquefolia,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
659,9033de9a-e364-4fd8-afb8-245636d1916f,Agrostic gigantea,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
660,bf4d4ff1-a9f4-4e54-bb08-ec4fc27ecbec,Carex vulpinoidea,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
661,0463cad5-f1b9-4ca1-9e35-f51352a35ce9,Carex cristatella,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
662,a02ca3c4-ad80-4b84-86b5-26a69d4f3cf6,Clematis virginica,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
663,8aad026b-57e9-42c1-a6bb-f74d3fec35d5,Apocynum cannabinum,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
664,3081acb0-27ab-4181-89d3-31d50e63477e,Circaea lutetiana,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
665,89b0ca6d-ee2a-4e03-854d-54dbd715f3b0,Solidago altissima,,3,4,4,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
666,9e9ef1dc-e95b-4a56-a26b-a8a3196e7b7a,Lysimachia ciliata,,3,2,2,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
667,4ab0be79-567c-4543-b50a-4c12113fee3b,Cornus racemosa,,3,3,3,3eff3e6f-7c00-4923-86b1-123774f7e60b,7/14/2023 14:48,SBingham@nps.gov_nps,7/14/2023 14:48,SBingham@nps.gov_nps,242VK2,
