EventID,FeatureID,LocationID,Species,SpeciesComments,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd20230823,554,CUVAWetlnd154,Euonymus fortunei,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Circaea lutetiana,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Symphyotrichum cordifolium,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Viola sp.,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Tiarella cordifolia,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Polygonum virginianum,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Lonicera morrowii,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Solidago flexicaulis,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Onoclea sensibilis,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Rubus occidentalis,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Clematis virginiana,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Rosa multiflora,NA,3,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Lonicera maackii,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Acer saccharum,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Alliaria petiolata,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Dryopteris carthusiana,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Hackelia virginiana,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Symplocarpus foetidus,NA,3,7,7,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Scutellaria lateriflora,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Eupatorium maculatum,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Microstegium vimineum,NA,3,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Ligustrum vulgare,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Galium aparine,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Galium concinnum,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Berberis thunbergii,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Cinna arundinacea,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Carex stipata,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Geum canadense,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Senecio aureus,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Chelone glabra,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Malus sieboldi,Malus sieboldi,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Liriodendron tulipifera,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Polystichum acrostichoides,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Vitis riparia,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Adiantum pedatum,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Eupatorium rugosum,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Pilea pumila,NA,4,6,6,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Symplocarpus foetidus,NA,4,8,8,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Polystichum acrostichoides,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Impatiens capensis,NA,4,6,6,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Polygonum virginianum,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Galium triflorum,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Fraxinus pennsylvanica,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Moss sp. 1,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Ulmus americana,NA,3,-9999,7,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Cryptotaenia canadensis,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Leersia virginica,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Symphyotrichum cordifolium,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Fraxinus nigra,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Circaea lutetiana,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Carex sp. 3,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Carex sp. 3,NA,3,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Symphyotrichum lateriflorum,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Rosa multiflora,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Equisetum hyemale,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Acer saccharum,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Toxicodendron radicans,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Galium aparine,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Parthenocissus quinquefolia,NA,4,4,4,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Clematis virginiana,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Collinsonia canadensis,Collinsonia canadensis,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Agrimonia striata,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Carpinus caroliniana,NA,4,5,5,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Galium concinnum,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Lindera benzoin,NA,4,5,5,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Euonymus fortunei,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Carex stipata,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Boehmeria cylindrica,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Ligustrum vulgare,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Cinna arundinacea,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Poa sp.,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Chelone glabra,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Aesculus glabra,NA,4,3,5,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Solidago patula,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Hamamelis virginiana,NA,4,6,6,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Thelypteris novaboracensis,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Viburnum acerifolium,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Solidago flexicaulis,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Tiarella cordifolia,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Desmodium cuspidatum,Desmodium cuspidatum,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Arisaema triphyllum subsp. triphyllum,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Mitella diphylla,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Quercus rubra,NA,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Moss sp. 1,NA,4,3,3,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Bromus ciliatus,Monocot 1 Vouchered,4,2,2,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230823,554,CUVAWetlnd154,Tilia americana,NA,4,-9999,6,2023-08-23,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Angelica atropurpurea,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Typha x glauca,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix exigua,NA,1,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Apocynum cannabinum,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Lonicera tatarica,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Viburnum opulus var. opulus,NA,1,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Rhamnus frangula,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Rosa multiflora,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Verbena stricta,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Viburnum dentatum,NA,1,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Apios americana,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Malus baccata,Malus baccata,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Ligustrum vulgare,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Lindera benzoin,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sagittaria latifolia,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Dipsacus fullonum,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Cornus amomum,Obliqua,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Agrimonia parviflora,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Carex stricta,NA,1,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Calamagrostis canadensis,NA,1,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Solidago patula,NA,1,8,8,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Eupatorium perfoliatum,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Leersia oryzoides,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Impatiens capensis,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sparganium sp.,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Lythrum salicaria,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Onoclea sensibilis,NA,1,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Carex emoryi,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Ulmus americana,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Poa sp.,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Solidago rugosa,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Solidago altissima,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Lysimachia nummularia,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix discolor,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Mimulus ringens,NA,1,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Ribes americanum,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Parthenocissus quinquefolia,NA,1,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Scirpus cyperinus,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Epilobium coloratum,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Pilea pumila,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Scirpus atrovirens,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Cirsium arvense,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Thelypteris palustris,NA,1,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Hypericum punctatum,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Boehmeria cylindrica,NA,1,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Galium tinctorium,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix exigua,NA,2,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Eupatorium perfoliatum,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Typha x glauca,NA,2,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix discolor,NA,2,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sagittaria latifolia,NA,2,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Typha angustifolia,NA,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Apios americana,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Carex stricta,NA,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sparganium eurycarpum,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Poa sp.,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Toxicodendron radicans,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Apocynum cannabinum,NA,2,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Asclepias incarnata,NA,2,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Cornus amomum,Obliqua,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Rosa multiflora,NA,2,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Scirpus cyperinus,NA,2,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Onoclea sensibilis,NA,2,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Thelypteris palustris,NA,2,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Parthenocissus quinquefolia,NA,2,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Agrimonia parviflora,NA,2,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Epilobium coloratum,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Dipsacus fullonum,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Verbena hastata,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Solanum dulcamara,NA,2,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Cicuta bulbifera,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Solidago patula,NA,2,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Calamagrostis canadensis,NA,2,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Pilea pumila,NA,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Viburnum dentatum,NA,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix carolinense,Salix carolinense,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Mimulus ringens,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Impatiens capensis,NA,2,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Lythrum salicaria,NA,2,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix discolor,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Vitis riparia,NA,3,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Rhamnus frangula,NA,3,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Asclepias incarnata,NA,3,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Verbena hastata,NA,3,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Eupatorium perfoliatum,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Thelypteris palustris,NA,3,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Rosa multiflora,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Carex hystericina,NA,3,2,2,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Galium tinctorium,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Typha x glauca,NA,3,7,7,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Salix exigua,NA,3,8,8,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Cornus amomum,Obliqua,3,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Parthenocissus quinquefolia,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Ribes americanum,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Onoclea sensibilis,NA,3,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Pilea pumila,NA,3,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sagittaria latifolia,NA,3,6,6,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Sparganium americanum,NA,3,5,5,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Leersia oryzoides,NA,3,4,4,2023-08-24,VIBI_herb_2024-01-08_100013.csv
CUVAWetlnd20230824,365BM2,CUVAWetlnd131,Schoenoplectus tabernaemontani,NA,3,3,3,2023-08-24,VIBI_herb_2024-01-08_100013.csv
