EventID,LocationID,Module_No,Scientific_Name,DiamID,Count
CUVAWetlnd2023Aug01,CUVAWetlnd136,8,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug01,CUVAWetlnd136,8,Platanus occidentalis,C1,6
CUVAWetlnd2023Aug01,CUVAWetlnd136,8,Alnus incana,C0,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,8,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,7,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,6,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,6,Standing dead,C4,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,6,Standing dead,C5,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Platanus occidentalis,C2,44
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Elaeagnus umbellata,C0,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Populus deltoides,C1,4
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Alnus incana,C0,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Alnus incana,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,4,Platanus occidentalis,C1,22
CUVAWetlnd2023Aug01,CUVAWetlnd136,4,Alnus incana,C0,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,4,Standing dead,C3,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,4,Standing dead,C5,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,4,Standing dead,C9,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,3,Platanus occidentalis,C1,19
CUVAWetlnd2023Aug01,CUVAWetlnd136,3,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,3,Populus deltoides,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,3,Standing dead,C4,4
CUVAWetlnd2023Aug01,CUVAWetlnd136,3,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,2,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,2,Platanus occidentalis,C2,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,2,Fraxinus pennsylvanica,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,2,Alnus incana,C0,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,2,Standing dead,C8,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,5,Salix sericea,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Standing dead,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Standing dead,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Fraxinus pennsylvanica,C2,12
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Ulmus americana,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Ulmus americana,C9,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Fraxinus nigra,C2,28
CUVAWetlnd2023Aug03,CUVAWetlnd139,1,Fraxinus nigra,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Ulmus americana,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Ulmus americana,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Ulmus americana,C6,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Ulmus americana,C7,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Fraxinus pennsylvanica,C2,11
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Fraxinus pennsylvanica,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Fraxinus nigra,C2,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Standing dead,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Standing dead,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Standing dead,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,2,Standing dead,C10,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Standing dead,C3,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Standing dead,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C5,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C8,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C9,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Ulmus americana,C10,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Fraxinus nigra,C1,7
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Acer pensylvanicum,C1,24
CUVAWetlnd2023Aug03,CUVAWetlnd139,3,Acer pensylvanicum,C2,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Ulmus americana,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Ulmus americana,C4,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Ulmus americana,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Fraxinus pennsylvanica,C1,19
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Fraxinus pennsylvanica,C2,14
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Fraxinus pennsylvanica,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Lindera benzoin,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Fraxinus nigra,C1,27
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Standing dead,C3,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,4,Standing dead,C5,28
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Fraxinus nigra,C1,17
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Fraxinus pennsylvanica,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Fraxinus pennsylvanica,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Elaeagnus umbellata,C1,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,5,Standing dead,C6,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,6,Cornus amomum,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,6,Fraxinus pennsylvanica,C1,5
CUVAWetlnd2023Aug03,CUVAWetlnd139,6,Fraxinus nigra,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,6,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,6,Rosa multiflora,C1,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,7,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,7,Standing dead,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,7,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Ulmus americana,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Ulmus americana,C5,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Ulmus americana,C10,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Cephalanthus occidentalis,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,8,Fraxinus nigra,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C5,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Fraxinus pennsylvanica,C1,14
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Fraxinus nigra,C1,8
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Standing dead,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Standing dead,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,9,Standing dead,Big,95
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Cephalanthus occidentalis,C0,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Fraxinus nigra,C1,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C6,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C7,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C8,7
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Ulmus americana,Big,40
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Standing dead,C9,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,10,Standing dead,C10,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Fraxinus pennsylvanica,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Standing dead,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Standing dead,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Salix amygdaloides,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Vitis riparia,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Populus deltoides,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Populus deltoides,C2,10
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Populus deltoides,C3,15
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Populus deltoides,C4,8
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Populus deltoides,C5,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Platanus occidentalis,C1,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Platanus occidentalis,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Platanus occidentalis,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Salix nigra,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Salix nigra,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,1,Salix nigra,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Platanus occidentalis,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Platanus occidentalis,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Standing dead,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Salix amygdaloides,C4,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Salix nigra,C0,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Salix nigra,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Populus deltoides,C2,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Populus deltoides,C3,12
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Populus deltoides,C4,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Populus deltoides,C5,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Salix discolor,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,2,Acer saccharinum,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Platanus occidentalis,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Platanus occidentalis,C3,12
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Platanus occidentalis,C4,8
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Populus deltoides,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Populus deltoides,C2,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Populus deltoides,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Populus deltoides,C4,7
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Salix nigra,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Salix nigra,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Salix amygdaloides,C4,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Salix amygdaloides,C5,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Standing dead,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Vitis riparia,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Rhamnus frangula,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Fraxinus pennsylvanica,C1,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,3,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Fraxinus pennsylvanica,C1,26
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Fraxinus pennsylvanica,C2,7
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Platanus occidentalis,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Platanus occidentalis,C3,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Elaeagnus umbellata,C0,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Elaeagnus umbellata,C3,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Elaeagnus umbellata,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Toxicodendron radicans,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Acer saccharinum,C7,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Acer saccharinum,C9,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Acer saccharinum,C10,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Acer saccharinum,Big,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Rosa multiflora,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Populus deltoides,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,4,Populus deltoides,C5,1
CUVAWetlnd2023Aug22,,1,Salix discolor,C0,1
CUVAWetlnd2023Aug22,,1,Cephalanthus occidentalis,C0,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Rosa multiflora,C0,11
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Rosa multiflora,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Ligustrum vulgare,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Ligustrum vulgare,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Fraxinus pennsylvanica,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Fraxinus pennsylvanica,C5,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,1,Carpinus caroliniana,C3,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Rosa multiflora,C0,4
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Rosa multiflora,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Carpinus caroliniana,C3,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Carpinus caroliniana,C4,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Fraxinus pennsylvanica,C5,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Ligustrum vulgare,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Fraxinus nigra,C1,12
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Ulmus americana,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Ulmus americana,C4,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Ulmus americana,C5,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Lonicera morrowii,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,2,Platanus occidentalis,C10,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Ligustrum vulgare,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Fraxinus nigra,C1,6
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Ulmus americana,C4,4
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Ulmus americana,C5,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Lindera benzoin,C0,3
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Standing dead,C5,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Standing dead,C9,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Rosa multiflora,C0,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Rosa multiflora,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Fraxinus pennsylvanica,C1,19
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Lonicera maackii,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Liriodendron tulipifera,C4,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Carpinus caroliniana,C0,3
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Carpinus caroliniana,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Lonicera morrowii,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,3,Rubus occidentalis,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Lindera benzoin,C0,5
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Lindera benzoin,C1,2
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Lindera benzoin,C2,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Fraxinus pennsylvanica,C1,7
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Fraxinus nigra,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Ulmus americana,C7,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Rosa multiflora,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Carpinus caroliniana,C2,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Aesculus glabra,C1,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Aesculus glabra,C6,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Hamamelis virginiana,C0,1
CUVAWetlnd2023Aug22,CUVAWetlnd154,4,Hamamelis virginiana,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Salix exigua,C0,25
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Salix exigua,C1,29
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Salix exigua,C2,35
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Cornus obliqua,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Cornus obliqua,C1,16
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Cornus obliqua,C2,6
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Viburnum dentatum,C0,12
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Viburnum dentatum,C1,13
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Standing dead,C0,7
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Standing dead,C1,17
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Standing dead,C2,10
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Salix discolor,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Salix discolor,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Viburnum opulus var. opulus,C0,5
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Viburnum opulus var. opulus,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Lonicera tatarica,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Rhamnus frangula,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Rhamnus frangula,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Ligustrum vulgare,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Ligustrum vulgare,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Ligustrum vulgare,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Lindera benzoin,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Lindera benzoin,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Rosa multiflora,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Malus toringo,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,1,Vitis riparia,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix exigua,C0,39
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix exigua,C1,18
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix exigua,C2,22
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix discolor,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix discolor,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Standing dead,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Standing dead,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Standing dead,C2,7
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Cornus obliqua,C0,9
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Cornus obliqua,C1,11
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Cornus obliqua,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Viburnum dentatum,C0,6
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Viburnum dentatum,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Rosa multiflora,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Salix caroliniana,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Rhamnus frangula,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Ribes americanum,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,2,Ribes americanum,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix exigua,C0,20
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix exigua,C1,35
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix exigua,C2,16
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Cornus obliqua,C0,10
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Cornus obliqua,C1,20
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix discolor,C2,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Rosa multiflora,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Standing dead,C0,11
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Standing dead,C1,9
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Standing dead,C2,8
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Ligustrum vulgare,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Ligustrum vulgare,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Ligustrum vulgare,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Viburnum dentatum,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Viburnum dentatum,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Lonicera maackii,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix nigra,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix nigra,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Salix nigra,Big,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Lonicera morrowii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Lonicera morrowii,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,3,Toxicodendron radicans,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Salix exigua,C0,25
