ObjectID,GlobalID,WoodyModule,SpeciesCode,DiameterClassRange,Count,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,ShrubClump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
211,43c9d038-575d-46a9-9508-b29f79f2e6e5,3,VITRIP,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,4,,,,,,,,,,,,,,,
212,09c11498-b3b0-46e1-bcfe-b56909dcfe0c,4,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,17,9,9,,,,,,,,,,,,,,
213,8c28565d-2577-4377-8238-8a749c89a7b9,4,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,4,5,,,,,,,,,,,,,,
214,22d8e297-a089-4e5e-9f63-e43e2a0a13d1,4,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,5,3,4,,,,,,,,,,,,,,
215,10435b32-9047-4685-af48-f89ea6b6a355,4,AESGLA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,3,3,6,1,3,,,,,,,,,,,
217,3007701e-04dd-49d2-a23f-39c503357460,4,LONMAA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,2,1,,,,,,,,,,,,,
218,e1ae2047-ca5a-4dc8-9c84-7ec57f65e8dd,4,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,1,1,,,,,,,,,,
219,087864a3-02b9-4093-82b7-c790dc2411af,4,TOXRAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,1,,,,,,,,,,,,
220,8eeb90dc-2e78-42ed-b771-f8da22dcc419,4,RUBOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
221,6309dd68-d552-4dbb-bec7-2a82f4cc1853,4,VITRIP,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,5,,,,,,,,,,,,,,,
222,a04cbca8-2f20-4962-8fe6-7116ca0a1b23,4,LONTAT,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,,,,,,,,,,,,,,
223,c1c4d4f9-5741-47a3-b588-aa53dcd2b8e8,5,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,1,,,,,,,,,,,,,
224,2d4baa51-824d-4824-8ebb-bdff8edd6c83,5,AESGLA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,1,,3,1,,,,,,,,,,,,
225,24f11ba7-08d4-4daa-a7f5-010ac23c3daf,5,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,3,,1,,,,,,,,,,,,,
226,85880c70-4d25-4c0b-b06e-3695c9b65672,5,,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,1,,,,,,,,,,,
227,d5789112-dc5c-4983-a277-01cd7e9b4aa0,5,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,9,4,,,,,,,,,,,,,,,
228,4791e438-2271-4b86-8876-270a0fe6ab94,5,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,1,2,1,1,,1,,1,,,,,,
229,46649476-8635-46f7-8815-70b2e117f821,5,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
230,990e316f-b7fd-4bc2-9e78-f7a1cb6811c0,5,CELORB,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,2,,,,,,,,,,,,,,,
231,ed6ab12f-b966-4e81-90ea-71b2d0698fcc,5,CRAPUN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,3,1,,,,,,,,,,,
232,51ed52dc-3417-4c2d-a84c-654fa104796c,5,TOXRAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
233,c395cdca-aa55-47ba-b03c-f5a6ea9456d6,7,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,3,5,2,2,,,,,,,,,,,
234,44450a05-b565-4495-856b-3f953f9ef293,7,LIRTUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,,,,,,,,,,,,,
235,3a7bf7cb-09ad-4e6c-872c-20d544989905,7,CRAPUN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,3,1,,,,,,,,,,,,
236,6bbf1833-657f-4b1a-8cd1-534e620205d7,7,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,10,,1,,,,,,,,,,,,,,
237,607ca9bd-1709-410c-81e0-7202dcf057e4,7,LONMAA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
238,9ba48b48-a366-4d09-b707-3fe587f93c44,7,VITRIP,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,4,3,1,,,,,,,,,,,,,
239,2e604bc1-9244-426a-b13c-2dd41c1705db,7,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,4,,,,,,,,,,,,,,,,
240,6919e525-0b27-4377-ba4a-988bf73f9399,7,LONMOR,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,1,,,,,,,,,,,,,,
241,b08a5648-144d-4e45-bcca-48ac8ba94410,7,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,1,6,,,,,,,,,,,,
242,7fbb7ec6-fb45-42bd-a358-e16898ffcf23,7,LIGVUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,1,,,,,,,,,,,,,,
243,de35f40d-1841-4680-877f-7db7b1ef61e1,3,LONTAT,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
244,95a1d80e-f733-4a3e-86d8-a22c3a6b1d8d,7,CORRAC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,1,,,,,,,,,,,,,,
245,bbf69a42-3816-4c1e-bd69-c091df608ce3,8,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,15,11,23,17,1,,,,,,,,,,,
246,267106e1-ebaa-4f68-9b5e-4cef34a8c37c,8,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,11,5,1,,,,,,,,,,,,,,
247,c03896ac-474d-4b43-9af8-ba98abff85f2,8,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,1,,,1,1,,,,,1,,,,,,
248,154289fd-4a0a-41fc-82f0-0df4128e1bde,8,AESGLA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,,,,,,,,,,,,,,
249,f029f1c4-d266-40d6-aaf9-1f9c54e9f25f,8,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
250,0c22bc8d-263f-42d1-826c-ab96ebbdac5c,8,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,,,,,,,,,,,,,
251,10fba1da-e8e8-4bd4-b61f-ef68e58383a7,8,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
252,e4b53c0b-d9de-45d2-b247-2382babd6a8e,8,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
253,5ab21c47-a924-44be-9993-3cfaa4e7c2fc,8,VIBDEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
254,dbf9e05c-4c18-440c-8b5d-ef72f3bf72cd,8,SLXDIS,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,1,,,,,,,,,,,,,,
255,6a108586-7ba3-42ff-bd06-4cda04802072,9,LIGVUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,6,2,3,,,,,,,,,,,,,,
256,0367967f-9736-4d5b-8789-0fd4feaa0ff2,9,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,15,10,3,,,,,,,,,,,,,,
257,db80c297-34a1-431a-8b1b-c31c4d4aeb6c,9,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
258,e83099f7-d91b-481e-b1c2-e0d1e79e2dc4,9,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,2,1,,,,,,,,1,,,,,,
259,55c326b1-96c2-48f7-8261-d14b885148f9,9,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,3,1,5,2,,,,,,,,,,,,
260,4be6127a-423a-4e77-8c3e-a10aadf5c5f9,9,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,5,1,1,,,,,,,,,,,,,
261,1e833bdf-8046-46ee-beff-f9d3c34a71b5,9,ELAUMB,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,,,3,,,,,,,,,,,,,
262,173fc993-1613-41c6-a8d8-9d3c39f77623,9,QUEPAL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
263,cec53bb5-7a6f-473e-b0e1-e378b94e29e8,9,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,6,1,,,,,,,,,,,,,,
264,fc24c004-5ac2-4748-945a-0ed36742b296,9,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,1,,1,3,,,,,,,,,,,
265,cfacfe1e-9a2b-4b02-ac48-3b0e74603889,9,SPIALA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,,,,,,,,,,,,,,
266,34816fb3-36da-40eb-a9ed-d07bb3a5c97c,8,LONMOR,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
267,051c337b-684d-412a-b9b7-e23e12eeae08,8,SPIALA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,,,,,,,,,,,,,,
268,22878213-8315-4dbe-85bc-c973bb64989f,10,RHAFRA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,,,,,,,,,,,,,,
269,06aef482-7392-4bce-a0ff-eec0045a1700,10,VIBOPUO,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,1,,,,,,,,,,,,,,,
270,a5448fd0-b365-4d47-9c83-8e79bc7ebbf5,10,SLXEXI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,5,1,,,,,,,,,,,,,,
271,06776476-8ca3-4d5b-8d35-6e8dd98c4f83,10,PLAOCC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,3,2,5,,,,,,,,,,,,
272,26e1c1cc-44d3-4bb2-a21f-d9d375ba8795,10,PARQUI,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
273,992df7b3-7d04-427e-80ad-2b66dcb244a5,10,ROSMUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,20,1,2,,,,,,,,,,,,,,
274,9fb89825-798f-42ca-b1aa-0e2efa6d5a1b,10,STNDEAD,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,4,,1,,,1,,,1,2,63,43,,,
275,be395279-8d13-46b3-a5e0-348dc58fae96,10,SLXDIS,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,,1,,,,,,,,,,,,,
276,ebaa4a8c-ee5c-49a0-bebf-f2f2a2f5303f,10,LONMAA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,1,,,,,,,,,,,,,,,
277,fd094502-04f6-43fb-acfc-7dd97c8a7117,10,LONMOR,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,3,,,,,,,,,,,,,,,,
278,fef94872-ed48-4f49-973d-861907014156,10,CRPCAR,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,1,1,,,,,,,,,,,,,
279,0f7054c0-9b14-4e4b-bc1c-e7715ed70fa2,10,LINBEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,5,3,,,,,,,,,,,,,,,
280,3c4c5619-314d-4290-9190-e0475d5be87c,10,LIGVUL,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,5,,1,,,,,,,,,,,,,,
281,42b30e28-20c1-4f4d-9b7d-67a5508d4209,10,FRAPEN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,18,4,1,,,,,,,,,,,,,
282,7eb3b8f9-9dde-4879-8e1a-af6c8e5e6899,10,ULMAME,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,7,,,,,,,,,,,,,,,
283,1be1195a-fbc9-4a36-a50e-58eb2530a9b4,10,SLXNIG,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,2,,1,,1,,,,,,,,,,,,
284,75f604ad-ea44-42a2-8fe0-26183c106840,10,CRAPUN,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
285,14fe68de-9ec1-42ce-9cec-1a5bee25fbc6,10,VITRIP,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,7,,,,,,,,,,,,,,,
286,3e040554-683f-46fd-a4bb-80b970f35265,10,VIBREC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
287,c3304058-5bb1-4b04-9403-42488447b510,10,CORRAC,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,1,2,1,,,,,,,,,,,,,,
288,13238e28-5f84-4ea7-993d-e214838c4640,10,CRATAE,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,1,,,,,,,,,,,,,,,
289,ffb01a48-d494-4f4b-b81f-d35767f46029,10,FAGGRA,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,2,,,,,,,,,,,,,
290,15688b37-b273-4d7e-99bd-203a8b1341bc,10,MALTOR,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,,,2,,,,,,,,,,,,,
291,386883ff-b239-4f1a-8d50-66fc883ddc05,10,PYRUS,,,e792693c-87c3-4ebe-88b6-f33a8c0951ec,7/13/2023 19:06,dmarcum@nps.gov_nps,7/13/2023 19:06,dmarcum@nps.gov_nps,242VK2,,2,,,,,,,,,,,,,,,
292,78124e7d-f124-47a1-9326-4d149bcd6775,1,ROSMUL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,5,2,1,,,,,,,,,,,,,,
293,ff0e69c6-5b27-4812-a357-704ccaacf4ad,1,RUBPEN,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,4,,,,,,,,,,,,,,,
294,efd860b7-3e33-4a30-bae7-7f8626da7afa,1,VIBREC,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,1,,,,,,,,,,,,,,,,
295,31b5eb32-ec9a-4d69-b5b4-9199fb5583b6,1,VITRIP,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,4,,,,,,,,,,,,,,,
296,4b76f347-a25a-4760-810f-0132a9a5d742,1,LONMOR,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,1,,,3,1,,,,,,,,,,,,
297,7a1bdf24-130a-4d93-9088-4f1b022ccdcf,1,SLXNIG,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,2,2,,1,,,,,,,,,,,,
298,3e805cb1-3690-4400-a4f0-531d2cfcc89c,1,COROBL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,6,32,7,,,,,,,,,,,,,,
299,e80578d2-140c-4da4-ac21-0eb5c8091cf9,1,SAMCAN,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,10,2,6,7,,,,,,,,,,,,,
300,f484cbdc-77b9-46ff-907b-807c70310ef7,1,PARQUI,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,1,,,,,,,,,,,,,,,
301,d4b1e613-8995-4db0-894a-57d5063acb5d,1,STNDEAD,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,3,,3,,,,,,,,,,,,,,
302,6ec9e6d8-a864-46ed-a540-5647fde1f3d5,1,PLAOCC,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,2,2,1,,,,,,,,,,,,,
303,293219d8-a604-4cab-8fba-e0682d9af16a,1,ULMAME,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,3,,,,,,,,,,,,,,,
304,5b67bf15-f0fa-48f8-bd0b-2f3356cd5ade,1,RIBAME,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,1,,,,,,,,,,,,,,,
305,283d4fe9-acf1-49a9-a07e-8d38b20f05e9,2,COROBL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,2,6,5,,,,,,,,,,,,,,
306,c339b043-9d4e-4040-841d-bdd3358d849b,2,RHAFRA,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,,2,6,,,,,,,,,,,,,
307,acbfad1b-f7b6-4973-b908-e4433f40046f,2,ULMAME,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,1,,1,,,,,,,,,,,,,
