EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Fraxinus pennsylvanica,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C0,13
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C2,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C3,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Rosa multiflora,C0,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,3,Rosa multiflora,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Platanus occidentalis,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Platanus occidentalis,C7,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C0,11
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C1,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C2,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C3,7
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Fraxinus pennsylvanica,C4,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Fraxinus pennsylvanica,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Standing dead,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,4,Standing dead,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C0,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C1,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C2,7
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C4,8
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C5,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C6,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C7,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C0,16
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C1,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C2,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Standing dead,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Standing dead,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Standing dead,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Standing dead,C7,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Ligustrum vulgare,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,5,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Cephalanthus occidentalis,C0,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Cephalanthus occidentalis,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Cephalanthus occidentalis,C3,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Ligustrum vulgare,C0,25
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Ligustrum vulgare,C1,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Ligustrum vulgare,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C3,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C5,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C6,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C7,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Standing dead,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Standing dead,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Standing dead,C4,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Standing dead,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Standing dead,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Toxicodendron radicans,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Rosa multiflora,C0,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Rosa multiflora,C1,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C2,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C3,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,6,Lonicera maackii,C0,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C6,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C7,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C9,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Fraxinus pennsylvanica,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C0,8
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C1,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,7,Standing dead,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C7,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C9,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Standing dead,C0,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Standing dead,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Standing dead,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C0,9
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C2,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C3,5
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C4,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,8,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C3,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C4,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C7,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C9,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Rosa multiflora,C1,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Standing dead,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Standing dead,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Cephalanthus occidentalis,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,9,Cephalanthus occidentalis,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C4,4
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C5,3
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C7,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C10,2
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Ligustrum vulgare,C0,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Ligustrum vulgare,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C0,6
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Lonicera maackii,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Rosa multiflora,C0,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Rosa multiflora,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Celastrus orbiculatus,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd133,365BM4,10,Lonicera morrowii,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Standing dead,C4,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Standing dead,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Standing dead,C7,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Standing dead,C9,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Ligustrum vulgare,C0,6
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Ligustrum vulgare,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Ligustrum vulgare,C3,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C0,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C3,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C0,6
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C2,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C3,4
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Fraxinus pennsylvanica,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Standing dead,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Standing dead,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,2,Standing dead,C6,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Ligustrum vulgare,C0,30
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Rosa multiflora,C0,8
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Rosa multiflora,C1,5
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lindera benzoin,C0,12
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lindera benzoin,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lindera benzoin,C2,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Standing dead,C3,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Standing dead,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Standing dead,C8,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Ulmus americana,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Fraxinus pennsylvanica,C1,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Celastrus orbiculatus,C1,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Platanus occidentalis,Big,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lonicera maackii,C0,12
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lonicera maackii,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Lonicera maackii,C3,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Crataegus punctata,C1,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Crataegus punctata,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Crataegus punctata,C4,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ligustrum vulgare,C0,66
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ligustrum vulgare,C1,5
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ligustrum vulgare,C2,4
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ligustrum vulgare,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ulmus americana,C5,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Lindera benzoin,C0,17
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Lindera benzoin,C2,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Aesculus glabra,C4,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Aesculus glabra,C5,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Aesculus glabra,C6,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Ulmus rubra,C10,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C1,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C7,1
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Lonicera maackii,C0,7
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Crataegus punctata,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,4,Rosa multiflora,C0,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Aesculus glabra,C4,3
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Aesculus glabra,C5,2
CUVAWetlnd2023Sep07,CUVAWetlnd134,365BM5,3,Aesculus glabra,C6,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Rosa multiflora,C0,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Malus toringo,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,1,Toxicodendron radicans,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Rosa multiflora,C0,16
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Fraxinus pennsylvanica,C1,14
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Quercus macrocarpa,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Quercus macrocarpa,C6,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Ligustrum vulgare,C0,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Pyrus malus,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Lonicera maackii,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Standing dead,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Crataegus punctata,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,2,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Lonicera morrowii,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Fraxinus pennsylvanica,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Pyrus malus,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Pyrus malus,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Ligustrum vulgare,C0,40
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Ligustrum vulgare,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Rosa multiflora,C0,7
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C3,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C4,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C6,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Lonicera maackii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Lonicera maackii,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Quercus imbricaria,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Quercus imbricaria,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Malus toringo,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Crataegus coccinea,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Ulmus americana,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Ulmus americana,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,3,Ulmus americana,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Lonicera maackii,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Ligustrum vulgare,C0,24
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Ligustrum vulgare,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Ligustrum vulgare,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Lonicera morrowii,C0,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Rosa multiflora,C0,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Rosa multiflora,C1,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Crataegus punctata,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Crataegus punctata,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Malus toringo,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Malus toringo,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Malus toringo,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Rubus occidentalis,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Crataegus crus-galli,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Lonicera japonica,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,4,Carya cordiformis,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Rosa multiflora,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Lonicera morrowii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Standing dead,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Standing dead,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Standing dead,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,5,Ligustrum vulgare,C2,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Ligustrum vulgare,C0,17
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Ligustrum vulgare,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Ligustrum vulgare,C2,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Ligustrum vulgare,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Standing dead,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Standing dead,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Standing dead,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Standing dead,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Rosa multiflora,C0,18
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Rosa multiflora,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Rosa multiflora,C2,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Lonicera maackii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Lonicera maackii,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Lonicera maackii,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Carpinus caroliniana,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Crataegus punctata,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Crataegus punctata,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Crataegus punctata,C3,3
