EventID,FeatureID,LocationID,Species,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Impatiens capensis,3,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Impatiens capensis,4,6,6,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Impatiens capensis,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Impatiens capensis,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Impatiens capensis,3,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Impatiens capensis,8,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Impatiens capensis,1,9,9,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Impatiens capensis,2,9,9,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Impatiens capensis,3,7,7,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Impatiens capensis,1,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Impatiens capensis,2,7,7,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Impatiens capensis,3,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Iris pseudacorus,1,3,3,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Iris pseudacorus,2,3,3,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Iris pseudacorus,3,3,3,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Iris pseudacorus,4,4,4,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Iris pseudacorus,9,3,3,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Iris pseudacorus,2,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Juglans nigra,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Juncus acuminatus,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Juncus effusus,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Juncus effusus,1,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Juncus tenuis,4,5,5,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Juncus tenuis,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Juncus tenuis,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Leersia oryzoides,2,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Leersia oryzoides,1,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Leersia oryzoides,1,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Leersia oryzoides,2,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,1,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,2,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,3,3,3,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Leersia virginica,2,2,2,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Leersia virginica,2,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Leersia virginica,3,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Leersia virginica,8,3,3,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,2,1,1,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,3,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,8,3,3,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Leersia virginica,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Leersia virginica,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Leersia virginica,8,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Leersia virginica,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Leersia virginica,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Ligustrum vulgare,3,2,2,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Ligustrum vulgare,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Ligustrum vulgare,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Ligustrum vulgare,9,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Ligustrum vulgare,1,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Ligustrum vulgare,3,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Lindera benzoin,1,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Lindera benzoin,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lindera benzoin,3,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lindera benzoin,8,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lindera benzoin,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lindera benzoin,1,4,4,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lindera benzoin,2,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lindera benzoin,3,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lonicera dioica,1,3,3,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Lonicera japonica,4,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lonicera japonica,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lonicera japonica,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Loniciera maackii,9,2,2,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Loniciera maackii,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Loniciera maackii,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Loniciera maackii,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Loniciera maackii,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Lonicera morrowii,1,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lonicera morrowii,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lonicera morrowii,1,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lonicera morrowii,2,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lonicera morrowii,3,6,6,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lonicera morrowii,3,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lonicera tatarica,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Lycopus americanus,3,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Lycopus americanus,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lycopus uniflorus,1,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Lysimachia ciliata,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lysimachia ciliata,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lysimachia ciliata,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lysimachia ciliata,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lysimachia ciliata,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lysimachia ciliata,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Lysimachia nummularia,1,8,8,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Lysimachia nummularia,2,9,9,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Lysimachia nummularia,3,9,9,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Lysimachia nummularia,4,6,6,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Lysimachia nummularia,2,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Lysimachia nummularia,3,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Lysimachia nummularia,9,3,3,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Lysimachia nummularia,2,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Lysimachia nummularia,3,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Lysimachia nummularia,8,5,5,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Lysimachia nummularia,9,8,8,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,2,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Lysimachia nummularia,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Lysimachia nummularia,2,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lysimachia nummularia,8,8,8,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Lysimachia nummularia,9,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Lysimachia nummularia,1,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Lysimachia nummularia,3,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Lythrum salicaria,1,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Lythrum salicaria,3,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Matteuccia struthiopteris,2,7,7,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Matteuccia struthiopteris,3,6,6,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Matteuccia struthiopteris,8,6,6,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Mentha arvensis,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Mentha arvensis,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Mentha arvensis,1,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Microstegium vimineum,2,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Microstegium vimineum,3,7,7,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Microstegium vimineum,8,8,8,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Microstegium vimineum,9,8,8,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Mimulus alatus,2,2,2,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Myosotis laxa,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Myosotis scorpioides,1,2,2,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Myosotis scorpioides,4,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Myosotis scorpioides,2,2,2,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Myosotis scorpioides,2,4,4,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Myosotis scorpioides,3,3,3,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Myosotis scorpioides,8,7,7,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Myosotis scorpioides,9,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Myosotis scorpioides,2,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Myosotis scorpioides,4,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Myosotis scorpioides,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Myosotis scorpioides,9,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Myosotis scorpioides,1,8,8,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Myosotis scorpioides,2,8,8,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Onoclea sensibilis,9,3,3,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Onoclea sensibilis,1,7,7,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Onoclea sensibilis,2,8,8,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Onoclea sensibilis,3,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Onoclea sensibilis,4,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Onoclea sensibilis,3,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Onoclea sensibilis,8,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Onoclea sensibilis,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Onoclea sensibilis,2,8,8,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Onoclea sensibilis,3,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Onoclea sensibilis,1,6,6,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Onoclea sensibilis,3,3,3,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Oxalis stricta,2,1,1,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Oxalis stricta,1,2,2,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Panicum clandestinum,2,6,6,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Panicum clandestinum,3,6,6,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Panicum clandestinum,8,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Panicum clandestinum,1,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Parthenocissus quinquefolia,3,2,2,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Parthenocissus quinquefolia,8,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Parthenocissus quinquefolia,1,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Parthenocissus quinquefolia,2,2,2,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK1,CUVAWetlnd129,Parthenocissus quinquefolia,4,3,3,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Parthenocissus quinquefolia,2,4,4,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Parthenocissus quinquefolia,3,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Parthenocissus quinquefolia,8,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Parthenocissus quinquefolia,1,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Parthenocissus quinquefolia,2,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,241VK4,CUVAWetlnd128,Parthenocissus quinquefolia,3,6,6,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,1,3,3,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,2,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,3,5,5,2023-07-18,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Phalaris arundinacea,1,6,6,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230627,969,CUVAWetlnd141,Phalaris arundinacea,2,8,8,2023-06-27,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Phalaris arundinacea,3,7,7,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230628,969,CUVAWetlnd141,Phalaris arundinacea,4,6,6,2023-06-28,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Phalaris arundinacea,2,4,4,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Phalaris arundinacea,3,4,4,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Phalaris arundinacea,8,4,4,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,1049,CUVAWetlnd145,Phalaris arundinacea,9,4,4,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Phalaris arundinacea,2,10,10,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Phalaris arundinacea,3,10,10,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Phalaris arundinacea,8,10,10,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230706,1043,CUVAWetlnd143,Phalaris arundinacea,9,10,10,2023-07-06,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phalaris arundinacea,2,5,5,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phalaris arundinacea,3,8,8,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phalaris arundinacea,8,9,9,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phalaris arundinacea,9,6,6,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Phalaris arundinacea,2,5,5,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,970,CUVAWetlnd156,Phalaris arundinacea,3,5,5,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Phalaris arundinacea,8,4,4,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970,CUVAWetlnd156,Phalaris arundinacea,9,5,5,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Phalaris arundinacea,8,5,5,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Phalaris arundinacea,9,2,2,2023-07-10,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230713,242VK2,CUVAWetlnd130,Phalaris arundinacea,2,5,5,2023-07-13,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Phalaris arundinacea,3,5,5,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK2,CUVAWetlnd130,Phalaris arundinacea,9,3,3,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230714,242VK1,CUVAWetlnd129,Phalaris arundinacea,1,4,4,2023-07-14,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,968PV968,CUVAWetlnd140,Phragmites australis subsp. Australis,1,10,10,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,968PV968,CUVAWetlnd140,Phragmites australis subsp. Australis,2,10,10,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,968PV968,CUVAWetlnd140,Phragmites australis subsp. Australis,3,10,10,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230629,968PV968,CUVAWetlnd140,Phragmites australis subsp. Australis,4,10,10,2023-06-29,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phragmites australis subsp. Australis,2,9,9,2023-07-07,VIBI_herb_2023-08-28_150037.csv
CUVAWetlnd20230707,1047,CUVAWetlnd144,Phragmites australis subsp. Australis,3,6,6,2023-07-07,VIBI_herb_2023-08-28_150037.csv
